artists,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,key,mode,count,genres
Ambrosia,0.1771421052631579,0.5396842105263157,304205.63157894736,0.6243157894736842,0.0006895868421052633,0.14790000000000006,-7.4331578947368415,0.04707368421052631,124.64531578947373,0.6514210526315789,40.78947368421053,10,0,19,"['adult standards', 'album rock', 'art rock', 'classic rock', 'country rock', 'folk rock', 'mellow gold', 'soft rock', 'yacht rock']"
Ambrosian Opera Chorus,0.966,0.2915,193526.5,0.2677775,0.46299999999999997,0.102225,-21.40875,0.041875,79.95250000000001,0.217025,17.75,7,1,4,"['opera', 'opera chorus']"
Ambrosian Singers,0.904,0.557,189573.0,0.22899999999999998,1.6800000000000002e-05,0.223,-19.843,0.0693,83.947,0.7070000000000001,25.0,9,1,1,['british choir']
Ambrosio,0.102,0.545,264000.0,0.679,0.0,0.21899999999999997,-7.9510000000000005,0.0569,160.032,0.474,0.0,11,1,1,"['early music', 'italian renaissance', 'renaissance']"
Amedeo Minghi,0.631,0.6509999999999999,276987.0,0.655,0.0,0.513,-8.104,0.0337,92.46799999999999,0.511,48.0,0,1,2,"['classic italian pop', 'italian adult pop']"
Amel Larrieux,0.34700000000000003,0.6063333333333333,246391.0,0.4926666666666668,0.0036058999999999996,0.1683,-8.358666666666666,0.22133333333333333,129.88699999999997,0.5016666666666666,43.66666666666666,11,0,6,"['neo soul', 'r&b', 'urban contemporary']"
Amelia Williams,0.247,0.507,180341.0,0.47700000000000004,0.0,0.0486,-6.393,0.0654,175.62599999999995,0.441,0.0,6,1,4,[]
Amelia van Hootens,0.9940000000000001,0.578,138154.0,0.0616,0.96,0.0866,-23.99,0.052000000000000005,77.71600000000002,0.354,62.0,9,1,2,['christmas instrumental']
Amentis,0.154,0.255,228389.0,0.9540000000000001,0.0,0.767,-4.016,0.272,152.35399999999996,0.33899999999999997,0.0,1,1,2,['hardstyle']
America,0.4923409523809524,0.5355142857142858,206213.6,0.399864761904762,0.044721365142857135,0.1317847619047619,-13.686761904761903,0.036860000000000004,117.90959047619049,0.4957180952380951,38.647619047619045,7,1,105,"['modern rock', 'neo mellow', 'pop punk', 'pop rock']"
American All-Stars,0.948,0.4370000000000001,165062.0,0.1464,0.8224999999999999,0.0984,-13.957,0.0373,104.4645,0.4065,0.0,1,1,4,[]
American Authors,0.0486475,0.65825,191093.5,0.90025,0.0001785,0.068175,-3.68025,0.040325,112.01700000000002,0.6025,53.0,2,1,8,"['indie poptimism', 'modern alternative rock', 'modern rock', 'pop rock']"
American Breed,0.007240000000000002,0.562,148653.0,0.516,0.107,0.0826,-12.981,0.034,124.39200000000001,0.723,21.0,2,1,2,['bubblegum pop']
American Concert Orchestra,0.991,0.11599999999999999,284735.0,0.17800000000000002,0.804,0.902,-21.844,0.0427,83.15799999999999,0.0377,0.0,4,0,2,[]
American Dog,2.49e-05,0.389,250827.0,0.997,0.00474,0.831,-5.033,0.192,116.163,0.094,0.0,10,0,2,['deep melodic hard rock']
American Football,0.27256088888888885,0.4827777777777778,272743.66666666674,0.6818888888888891,0.3616566666666666,0.1419888888888889,-9.121777777777773,0.03188888888888889,123.86399999999998,0.2828888888888889,44.444444444444436,5,1,18,"['alternative emo', 'emo', 'midwest emo']"
American Hi-Fi,0.001239,0.41200000000000003,195900.0,0.9355,0.0002372000000000001,0.225,-2.2230000000000003,0.0547,160.091,0.5805,54.5,7,1,4,['pop punk']
American Nightmare,0.0030003,0.2897500000000001,75070.5,0.9109999999999999,0.06286277500000001,0.53525,-3.86075,0.070825,106.4315,0.5135,4.75,7,1,8,"['boston hardcore', 'boston punk', 'melodic hardcore', 'straight edge']"
American Symphony Orchestra,0.9585,0.30275,779306.5,0.15212499999999998,0.9345,0.118775,-21.415000000000006,0.034425,88.12149999999998,0.10385,28.75,3,1,8,"['american orchestra', 'orchestra']"
American Werewolves,0.0515,0.42,163480.0,0.987,3.76e-05,0.162,-3.5639999999999996,0.043,96.86,0.594,1.0,10,1,4,['horror punk']
Amerie,0.11445999999999999,0.7022,243749.6,0.7234,2.8076e-05,0.0773,-5.0486,0.19568,116.571,0.7982,51.0,10,0,10,"['dance pop', 'hip hop', 'hip pop', 'neo soul', 'pop rap', 'r&b', 'urban contemporary']"
Ameritz Countdown Karaoke,0.24600000000000002,0.162,264232.0,0.196,0.8590000000000001,0.12,-13.967,0.0359,72.035,0.11199999999999999,0.0,10,1,2,['karaoke']
Amezquita,0.0024,0.575,385000.0,0.82,0.9009999999999999,0.121,-6.82,0.0746,121.00200000000001,0.604,0.0,10,0,2,[]
Amick Byram,0.7126666666666668,0.39733333333333337,164160.0,0.3533333333333333,0.00022466666666666666,0.19426666666666667,-14.777999999999999,0.04183333333333333,103.53033333333332,0.2053333333333333,48.66666666666666,0,0,3,[]
Amil,0.114725,0.8007500000000001,302609.75,0.73125,5.725e-05,0.215525,-8.250749999999998,0.28350000000000003,135.28325,0.7145,46.25,8,1,4,['hip pop']
Amilcare Ponchielli,0.9693125,0.3618125,208171.625,0.12668437499999996,0.04340657499999999,0.27534062499999995,-18.13775,0.05750624999999996,92.71528125,0.212834375,1.8125,7,1,32,"['classical', 'italian opera', 'italian romanticism', 'late romantic era']"
Amin Cruiser,0.128,0.605,226302.0,0.77,3.3299999999999996e-05,0.195,-7.6,0.193,119.985,0.483,13.0,10,1,2,[]
Amina,0.0939,0.725,220867.0,0.594,0.0,0.22,-5.242999999999999,0.0496,91.794,0.25,54.0,2,1,2,['shaabi']
Amind Two Guys,0.00123,0.552,385821.0,0.9059999999999999,0.847,0.0396,-6.6229999999999976,0.0535,139.991,0.24600000000000002,0.0,9,0,4,[]
Aminda,4.2e-05,0.387,77641.0,0.997,0.917,0.369,-7.0760000000000005,0.0681,136.004,0.257,8.0,8,0,1,[]
Aminé,0.24125,0.7719166666666665,176721.5,0.4686666666666666,3.739333333333333e-05,0.1784166666666667,-7.61225,0.2655166666666666,109.41366666666669,0.5678333333333333,69.08333333333333,5,0,12,"['hip hop', 'pop rap', 'portland hip hop', 'rap', 'underground hip hop']"
Amir Jan,0.97,0.3745,196386.5,0.1935,0.907,0.2205,-14.669,0.0476,72.74799999999998,0.4895000000000001,0.0,0,1,4,[]
Amir Khan,0.9252,0.25888,183562.6,0.3754,0.32832,0.27220000000000005,-12.1974,0.0682,121.8364,0.31296,6.4,7,1,5,"['ghazal', 'hindustani classical', 'hindustani vocal', 'indian classical']"
Amira Willighagen,0.0144,0.371,317427.0,0.618,0.0,0.8240000000000001,-5.468,0.0348,97.898,0.43799999999999994,14.0,7,1,1,[]
Amirbai Karnataki,0.9778171206225684,0.5637354085603111,189454.17120622567,0.2164533073929962,0.3340700656420235,0.22063813229572,-11.79711673151751,0.13451206225680942,103.49371206225679,0.6325408560311284,0.13618677042801555,10,1,257,"['classic bollywood', 'filmi']"
Amistades Peligrosas,0.2055,0.7204999999999999,248920.0,0.8019999999999999,9.2e-07,0.08025,-8.488,0.06045,98.57,0.8290000000000001,61.0,1,1,4,"['latin pop', 'spanish pop']"
Amit Kumar,0.6214666666666668,0.5171111111111111,298521.44444444444,0.4861111111111111,0.08923952222222223,0.14628888888888888,-11.442222222222226,0.06515555555555558,123.69811111111113,0.6431111111111112,33.44444444444444,6,1,9,"['classic bollywood', 'filmi', 'ghazal']"
Amitabh Bachchan,0.7631083333333333,0.4877500000000001,364125.58333333326,0.4365833333333333,0.0065871433333333325,0.3374,-11.486833333333333,0.11638333333333332,111.48999999999997,0.471,32.083333333333336,9,1,12,"['classic bollywood', 'filmi', 'ghazal', 'sufi']"
Ammiel López Reale,0.983,0.419,235900.0,0.0703,0.9279999999999999,0.1,-23.101,0.0502,132.997,0.36,0.0,2,1,2,[]
Amo,0.009040000000000001,0.802,410212.0,0.868,0.8959999999999999,0.0444,-6.257999999999999,0.0537,127.01100000000001,0.14800000000000002,0.0,2,1,1,"['ambient folk', 'indie cafe pop', 'indie folk']"
Amo Kalyan,0.0587,0.687,254640.0,0.706,0.0529,0.0837,-7.56,0.0465,84.979,0.722,20.0,10,0,2,[]
Amon Amarth,7.036666666666666e-05,0.4696666666666666,260720.0,0.9466666666666668,0.14549566666666666,0.13106666666666664,-4.062666666666667,0.051533333333333334,151.89533333333333,0.3483333333333333,59.0,6,1,6,"['alternative metal', 'death metal', 'melodic death metal', 'metal', 'power metal', 'swedish death metal', 'swedish metal', 'tolkien metal', 'viking metal']"
Amon Düül II,0.09823333333333333,0.35800000000000004,209835.33333333328,0.5046666666666667,0.2504427333333334,0.3256666666666666,-13.485,0.03676666666666667,137.14633333333336,0.5083333333333333,31.33333333333333,7,1,6,"['art rock', 'experimental', 'experimental rock', 'krautrock', 'progressive rock', 'psychedelic rock', 'space rock', 'symphonic rock']"
Amon Tobin,0.06455000000000001,0.6145,318000.0,0.404,0.873,0.113,-13.6375,0.04155,123.01649999999998,0.3875000000000001,44.5,6,1,4,"['big beat', 'drill and bass', 'electronica', 'intelligent dance music', 'jazztronica', 'ninja', 'nu jazz', 'trip hop']"
Amorina,0.0277,0.628,247423.0,0.643,0.263,0.0671,-8.427999999999999,0.0824,96.837,0.389,0.0,0,1,4,['belo horizonte indie']
Amorphis,0.000106,0.364,235080.0,0.855,0.0107,0.157,-4.532,0.040999999999999995,140.054,0.509,1.0,5,0,2,"['finnish death metal', 'finnish melodeath', 'finnish metal', 'folk metal', 'gothic metal', 'melodic death metal', 'metal', 'power metal', 'progressive doom']"
Amos Lee,0.5107,0.6331666666666668,209929.0,0.3292333333333334,0.0012478866666666669,0.12438333333333333,-10.027166666666668,0.03833333333333334,120.16999999999996,0.4203333333333334,58.5,11,1,12,"['acoustic pop', 'indie folk', 'lilith', 'neo mellow', 'new americana', 'pop rock', 'stomp and holler']"
Amos Milburn,0.8109999999999999,0.9079999999999999,176240.0,0.133,0.0938,0.0707,-17.63,0.0934,118.678,0.281,44.0,2,1,2,"['blues', 'boogie-woogie', 'jump blues', 'piano blues', 'rhythm and blues', 'rock-and-roll']"
Amoss,0.0415,0.6709999999999999,318642.0,0.7020000000000001,0.42100000000000004,0.32799999999999996,-6.9479999999999995,0.171,171.99900000000005,0.3,0.0,11,1,2,"['deep liquid bass', 'uk dnb']"
Amp Saowaluck,0.179,0.614,214347.0,0.647,0.0,0.201,-7.2810000000000015,0.0277,76.013,0.857,8.0,0,1,2,['classic thai pop']
Amr Diab,0.193,0.685,288497.5,0.7194999999999998,1.584e-05,0.06945000000000001,-10.995,0.05785,133.97000000000003,0.5589999999999999,55.0,8,1,4,"['arab pop', 'belly dance', 'egyptian pop', 'persian pop', 'rif']"
Amrinder Gill,0.258,0.609,248787.0,0.9229999999999999,0.00474,0.20199999999999999,-7.162000000000001,0.0735,83.126,0.968,1.0,1,0,2,"['bhangra', 'desi pop', 'punjabi pop', 'sufi']"
Amrita Dixit,0.447,0.769,204567.0,0.976,0.0,0.564,-2.7569999999999997,0.115,126.945,0.8909999999999999,0.0,5,0,2,[]
Amritlal,0.977,0.509,208283.0,0.182,0.0,0.7290000000000001,-10.142000000000001,0.14,67.722,0.825,0.0,7,1,2,[]
Amsterdam Baroque Orchestra,0.9441,0.2717900000000001,218612.0,0.09872000000000004,0.8073,0.1545,-25.2457,0.04144,97.2238,0.33730000000000004,27.1,6,1,20,"['baroque ensemble', 'classical performance']"
Amsterdam Toonkunst Choir,0.9540000000000001,0.2161,197091.5,0.27176,0.36539396,0.2615,-20.408400000000004,0.05255,104.9137,0.17551999999999998,0.3,4,0,10,[]
Amtrac,0.5479999999999999,0.726,317035.0,0.909,0.667,0.145,-5.2589999999999995,0.0483,121.01,0.711,25.0,11,1,2,"['chillwave', 'deep house', 'edm', 'electronica', 'house', 'indie soul', 'new french touch', 'nu disco', 'vapor soul']"
Amy,0.00101,0.436,293136.0,0.604,0.759,0.0887,-7.035,0.109,174.095,0.0616,0.0,11,0,2,"['british soul', 'neo soul']"
Amy Adams,0.6705000000000001,0.4965,179286.5,0.504,0.0,0.272,-7.830000000000001,0.1227,173.1205,0.583,56.5,2,1,4,"['disney', 'hollywood', 'movie tunes']"
Amy Beach,0.995,0.336,125813.0,0.187,0.922,0.134,-19.218,0.0489,79.398,0.384,0.0,5,1,1,"['american romanticism', 'post-romantic era']"
Amy Castle,0.426,0.574,42893.0,0.204,0.00101,0.0938,-6.563,0.0364,120.13799999999999,0.5720000000000001,52.0,0,1,2,[]
Amy Cooper,0.0864,0.517,224000.0,0.8859999999999999,0.00878,0.111,-8.347999999999999,0.0543,135.032,0.24600000000000002,10.0,8,1,2,[]
Amy Flurry,0.9490000000000001,0.33799999999999997,208000.0,0.17966666666666667,0.0002786666666666667,0.10303333333333332,-15.347666666666667,0.05866666666666667,72.14233333333334,0.3214,0.6666666666666666,5,1,3,[]
Amy Grant,0.5953813461538462,0.4686346153846155,220123.92307692303,0.4401615384615389,0.027004955384615385,0.15085769230769236,-8.717865384615385,0.03475384615384615,123.14909615384607,0.3746365384615387,38.192307692307686,2,1,104,"['adult standards', 'christian alternative rock', 'christian music']"
Amy Hallett,0.608,0.23800000000000002,238053.0,0.17800000000000002,0.0179,0.311,-17.578,0.0487,185.644,0.34,1.0,2,1,1,[]
Amy Hanaiali'i,0.58,0.391,203893.0,0.27,0.000528,0.151,-14.275,0.0328,149.52700000000004,0.37,34.0,2,1,1,['hawaiian']
Amy Helm,0.19,0.605,239025.0,0.514,0.0008619999999999999,0.102,-7.666,0.054000000000000006,135.24,0.51,37.0,2,1,1,['modern blues']
Amy Irving,0.792,0.485,187267.0,0.16899999999999998,0.00689,0.14300000000000002,-20.579,0.038,98.37299999999999,0.23199999999999998,42.0,2,0,1,[]
Amy Lee,0.009715,0.4445,258424.5,0.609,0.000323,0.14,-2.837,0.0343,123.7695,0.2115,64.0,3,0,4,[]
Amy Liz,0.414,0.777,103493.0,0.111,0.0,0.45899999999999996,-14.423,0.335,139.888,0.556,55.0,4,1,2,"[""children's folk"", ""children's music"", 'kids dance party', 'kindie rock', ""preschool children's music""]"
Amy Lou Barnes,0.9590000000000001,0.435,233240.0,0.20600000000000002,7.76e-06,0.122,-17.746,0.0458,90.368,0.11900000000000001,38.0,0,1,1,[]
Amy Millan,0.00755,0.496,368373.0,0.55,0.0122,0.0814,-5.4179999999999975,0.034,90.036,0.14400000000000002,56.0,2,1,2,['toronto indie']
Amy Murphy,0.225,0.7,195000.0,0.563,1.4300000000000005e-05,0.213,-6.0520000000000005,0.0426,76.945,0.436,0.0,11,0,2,[]
Amy Soonyoung,0.9935,0.5335000000000001,198579.0,0.0414,0.9185,0.09115,-22.9345,0.04985,95.4835,0.16699999999999998,60.0,9,0,4,['christmas instrumental']
Amy Spanger,0.525,0.585,173827.0,0.413,0.0,0.0619,-8.886000000000003,0.255,142.445,0.524,28.0,0,1,2,[]
Amy Stolzenbach,0.988,0.542,160563.0,0.0423,0.855,0.106,-24.926,0.0347,142.00799999999995,0.132,0.0,3,1,4,[]
Amy Winehouse,0.2664103846153845,0.6218076923076925,201293.8076923077,0.6241153846153846,0.00316978,0.1528615384615385,-5.529461538461537,0.05821153846153845,111.58569230769228,0.5427307692307692,55.884615384615394,9,1,52,"['british soul', 'neo soul']"
Amy Woodforde-Finden,0.9940000000000001,0.23399999999999999,225200.0,0.0538,0.0799,0.0741,-24.496,0.0505,66.304,0.0618,0.0,4,1,1,[]
Amália Rodrigues,0.8456250000000001,0.459875,215833.375,0.2236125,0.00128395625,0.19751250000000006,-10.296,0.0404375,103.39687499999998,0.368875,17.25,9,1,16,['fado']
AmáΙia Rodrigues,0.9328048780487804,0.4950975609756096,171691.17073170733,0.2000878048780488,0.01133744,0.2717414634146341,-13.417487804878053,0.09491219512195123,108.67753658536587,0.5241707317073172,1.3902439024390243,11,1,41,[]
América Sierra,0.213,0.792,193533.0,0.9159999999999999,3.11e-05,0.061,-5.01,0.0685,131.895,0.966,60.0,9,1,1,[]
Ana Bekuta,0.614,0.349,263012.0,0.607,0.0,0.4,-5.766,0.0309,152.17700000000005,0.728,12.0,4,1,2,"['narodna muzika', 'sevdah', 'turbo folk']"
Ana Belén,0.3028,0.5616666666666666,270248.66666666674,0.5213333333333333,0.0,0.25520000000000004,-11.304833333333335,0.09483333333333334,110.07266666666663,0.4033333333333333,50.5,0,1,6,"['cancion melodica', 'cantautor', 'latin pop', 'nueva cancion', 'spanish pop', 'trova']"
Ana Bárbara,0.3273250000000001,0.7366250000000001,215329.875,0.601625,0.00059049625,0.0713375,-9.073,0.04743750000000002,111.97862500000002,0.679,48.875,7,1,16,"['grupera', 'latin', 'mexican pop', 'ranchera', 'regional mexican']"
Ana Cirré,0.843,0.618,263787.0,0.264,0.0,0.0848,-14.085,0.0356,73.085,0.20199999999999999,54.0,2,1,2,[]
Ana Criado,0.000590888695652174,0.4842608695652174,149083.65217391305,0.9192173913043477,0.3794088173913044,0.3395739130434783,-6.386782608695651,0.05330869565217392,133.5353913043478,0.33277391304347825,8.217391304347826,2,1,23,"['progressive trance', 'progressive uplifting trance', 'uplifting trance', 'vocal trance']"
Ana Diaz,2.2100000000000002e-05,0.513,87800.0,0.9390000000000001,0.00464,0.29100000000000004,-4.841,0.131,131.03799999999998,0.39299999999999996,5.0,9,0,1,['swedish pop']
Ana Gabriel,0.4307333333333334,0.5680151515151515,231610.3484848485,0.4175484848484849,9.613666666666667e-05,0.17898333333333344,-10.118030303030297,0.03519090909090908,117.32586363636362,0.4979090909090909,51.56060606060606,2,1,66,"['latin', 'latin pop', 'mariachi', 'ranchera']"
Ana Joao,0.0214,0.8270000000000001,225000.0,0.8740000000000001,0.00495,0.0493,-6.744,0.0507,116.976,0.925,0.0,1,1,2,[]
Ana Olgica,0.995,0.361,144500.0,0.0165,0.9670000000000001,0.0834,-27.874000000000002,0.0615,114.346,0.452,66.0,0,1,2,"['background music', 'background piano', 'calming instrumental', 'focus', 'neo-classical']"
Ana Tijoux,0.0701,0.8,192760.0,0.685,6.22e-06,0.278,-5.841,0.0778,96.986,0.899,65.0,6,0,2,"['chilean indie', 'chilean rock', 'latin alternative', 'latintronica', 'nueva cancion', 'rap chileno', 'rap latina']"
Ana Torroja,0.325,0.674,275373.0,0.774,1.52e-06,0.32299999999999995,-6.004,0.0349,129.951,0.7020000000000001,66.0,6,0,2,"['latin', 'latin arena pop', 'latin pop', 'mexican pop', 'spanish pop']"
Anabella Esparza Carpenter,0.991,0.573,220891.0,0.115,0.888,0.0815,-25.041999999999998,0.0387,130.054,0.4270000000000001,0.0,2,1,2,[]
Anahí,0.1380711666666667,0.58625,216287.75,0.7688333333333334,0.0022938275,0.21994166666666667,-5.3954999999999975,0.048508333333333334,120.09366666666666,0.6285833333333333,64.83333333333333,7,1,12,"['dance pop', 'latin pop', 'post-teen pop']"
Analog Effekt,0.0338,0.799,464494.0,0.853,0.721,0.07,-7.572999999999999,0.0378,124.00399999999999,0.284,0.0,7,0,1,[]
Analog Trip,0.022963814285714285,0.783047619047619,374881.0952380953,0.6884761904761906,0.7997142857142859,0.1984,-8.868190476190474,0.06593809523809523,121.10980952380956,0.5293809523809525,0.0,9,0,21,[]
Analyst,0.7020000000000001,0.67,388232.0,0.728,0.0,0.509,-8.726,0.32799999999999996,89.02799999999998,0.67,0.0,9,0,4,[]
Analyzer,0.000471,0.561,509054.0,0.9670000000000001,0.79,0.11,-4.836,0.0548,144.997,0.33899999999999997,0.0,5,0,1,[]
Anamanaguchi,0.266,0.718,223125.0,0.715,0.00047000000000000004,0.191,-5.981,0.0871,127.95100000000001,0.557,67.0,1,1,1,"['bitpop', 'chiptune', 'indie game soundtrack', 'nintendocore']"
Anand Chanchal,0.374,0.8370000000000001,220317.0,0.995,0.0,0.32899999999999996,-0.54,0.214,130.11700000000002,0.512,0.0,1,1,4,[]
Ananda Shankar,0.3587500000000001,0.48825,235643.25,0.624,0.270865,0.12510000000000002,-8.5885,0.047175,121.32575,0.5465,35.0,6,1,8,"['sitar', 'world fusion']"
Anantadev Mukherjee,0.9795,0.35150000000000003,165460.0,0.262,0.042189,0.1305,-12.6505,0.040400000000000005,105.2035,0.35450000000000004,0.0,11,1,4,[]
Anarbor,0.020861,0.614,174782.33333333337,0.8746666666666667,0.0,0.19343333333333326,-3.3203333333333327,0.06386666666666667,123.69633333333331,0.7633333333333333,58.0,5,1,6,"['modern rock', 'neon pop punk', 'pop emo', 'pop punk']"
Anastacia,0.39799999999999996,0.7609999999999999,245400.0,0.716,0.0,0.0771,-5.8,0.055999999999999994,119.406,0.649,42.0,10,0,2,"['dance pop', 'europop']"
Anasuya Mukherjee,0.898,0.3363333333333334,288738.0,0.3083333333333333,0.059796,0.19766666666666666,-14.423333333333332,0.03606666666666666,140.093,0.34400000000000003,0.0,11,1,6,[]
Anatamous Audio,0.00328,0.688,551527.0,0.635,0.879,0.381,-8.201,0.0436,133.954,0.247,0.0,2,1,4,[]
Anathema,0.00485,0.251,323933.0,0.467,0.00021,0.0815,-7.88,0.0348,113.11200000000001,0.0685,50.0,11,0,2,"['gothic metal', 'progressive doom', 'progressive metal']"
Anatole Fistoulari,0.9816666666666668,0.2466666666666667,336444.33333333326,0.17733333333333334,0.0022403333333333338,0.18700000000000008,-16.50166666666667,0.0439,97.34133333333334,0.038733333333333335,0.0,7,1,6,[]
Anatoli Gorokhov,0.85,0.628,205782.0,0.28300000000000003,0.0,0.133,-16.562,0.263,125.85600000000001,0.638,32.0,7,0,1,[]
Anatoliy Siryanov,0.0367,0.4,189440.0,0.7509999999999999,5.3e-06,0.35600000000000004,-7.3889999999999985,0.0602,128.09400000000002,0.28600000000000003,0.0,9,0,6,[]
Anatoly Lyadov,0.925,0.1181,427133.5,0.07075,0.9325,0.08365,-23.98,0.04285,114.64649999999996,0.03435,9.0,8,1,2,"['post-romantic era', 'russian romanticism']"
Anauel,0.00606,0.8009999999999999,414970.0,0.742,0.858,0.0544,-6.925,0.0536,125.995,0.49,0.0,2,0,2,[]
Anawim,0.953,0.385,187387.0,0.124,0.000933,0.124,-17.117,0.0339,75.438,0.38799999999999996,26.0,7,1,2,[]
Anayka,0.19,0.8540000000000001,261200.0,0.8290000000000001,0.0,0.35200000000000004,-6.6525000000000025,0.0537,115.3145,0.815,57.0,6,1,4,[]
Anberlin,0.0022600000000000003,0.3766666666666667,197564.33333333328,0.7170000000000001,0.0022535,0.19430000000000008,-9.461,0.0469,154.34,0.5276666666666667,57.33333333333334,5,0,6,"['christian alternative rock', 'christian rock', 'dreamo', 'emo', 'pop punk', 'pop rock', 'post-hardcore', 'screamo']"
Anbuu,0.745,0.616,130000.0,0.444,0.889,0.214,-14.543,0.134,170.18900000000005,0.17300000000000001,16.0,7,1,1,['chillhop']
Anca Elena,0.8649444444444444,0.4210000000000001,349024.5,0.12840111111111108,0.8253333333333335,0.1605111111111111,-22.42588888888889,0.06133888888888887,103.45755555555556,0.08537222222222224,0.0,8,1,36,[]
Ancient Grease,0.0122,0.374,316360.0,0.67,0.07400000000000001,0.084,-12.383,0.038,93.887,0.677,22.0,7,1,2,['psychedelic blues-rock']
And What Will Be Left Of Them?,0.23139999999999994,0.3133333333333333,156604.0,0.8373333333333334,0.0004633333333333333,0.4303333333333334,-9.25233333333333,0.19133333333333336,148.0376666666666,0.517,0.0,6,0,6,[]
And. Id,0.0155,0.884,381892.0,0.37799999999999995,0.877,0.4320000000000001,-11.924000000000001,0.248,126.039,0.0387,0.0,11,1,4,['russian dance']
Andain,0.0004665,0.4945000000000001,77780.0,0.975,0.113195,0.3765,-6.664,0.0624,135.011,0.413,5.0,11,1,2,"['progressive house', 'trance', 'uplifting trance', 'vocal trance']"
Anders Burman,0.9079999999999999,0.774,123227.0,0.264,0.18600000000000005,0.0744,-11.619000000000002,0.0594,95.35799999999999,0.8190000000000001,0.0,8,1,2,[]
Anders Eliasson,0.968,0.315,645533.0,0.18600000000000005,0.8029999999999999,0.146,-18.157,0.0368,127.359,0.0367,0.0,9,0,1,"['nordic contemporary classical', 'swedish contemporary classical']"
Anders Engbergs,0.25,0.599,176333.0,0.7829999999999999,0.0,0.308,-7.318,0.033,137.139,0.852,39.0,9,1,2,['dansband']
Anders Hirsbro,0.9520000000000001,0.335,384000.0,0.672,0.941,0.12,-19.102,0.0556,120.00299999999999,0.617,0.0,7,0,4,[]
Anders Hultqvist,0.843,0.23600000000000002,662973.0,0.294,0.583,0.375,-16.142,0.0425,84.677,0.0439,0.0,4,0,1,[]
Anders Nyman,0.0101,0.5920000000000001,192321.0,0.7559999999999999,0.0,0.294,-7.5939999999999985,0.0428,127.949,0.377,0.0,2,0,1,[]
Anderson .Paak,0.1969011111111112,0.6983333333333333,243840.0,0.6673333333333333,0.005160625555555557,0.2334,-7.289333333333331,0.2325333333333333,129.26177777777778,0.512888888888889,63.611111111111114,5,1,18,['escape room']
Anderson Brothers,0.0146,0.629,161326.0,0.71,3.11e-06,0.0641,-11.304,0.078,124.589,0.941,2.0,7,1,2,[]
Anderson Bruford Wakeman Howe,0.9670000000000001,0.38799999999999996,261227.0,0.0612,0.007390000000000002,0.0804,-20.38,0.0351,136.988,0.129,37.0,0,1,2,"['art rock', 'neo-progressive', 'progressive rock', 'symphonic rock']"
Andes,0.738,0.414,208933.0,0.319,0.922,0.0526,-15.998,0.0457,101.919,0.354,25.0,0,1,2,[]
Andi Durrant,0.0018,0.7509999999999999,215669.0,0.831,0.00122,0.0354,-7.314,0.0394,127.00299999999999,0.682,0.0,0,1,2,[]
Andikiru,0.552,0.685,211507.0,0.501,0.0,0.111,-7.267,0.0419,83.527,0.851,50.0,6,1,2,"['cumbia andina mexicana', 'cumbia sonidera']"
Andomat 3000,2.8999999999999997e-05,0.797,419507.0,0.754,0.883,0.38299999999999995,-9.373,0.064,125.9845,0.4655,0.0,1,1,4,['minimal tech house']
Andra Day,0.805,0.39799999999999996,253342.0,0.316,0.0,0.295,-7.0310000000000015,0.0368,118.58200000000001,0.174,75.0,1,1,2,"['neo soul', 'r&b']"
Andrade,8.22e-05,0.8079999999999999,413045.0,0.563,0.9129999999999999,0.0949,-11.126,0.0597,126.023,0.307,0.0,7,1,2,"['canadian contemporary r&b', 'folk-pop']"
Andrae Crouch,0.4275555555555555,0.44766666666666666,269637.0,0.4517777777777778,1.262222222222222e-05,0.2006,-11.959777777777774,0.04141111111111112,112.01799999999999,0.5345555555555556,27.11111111111111,1,1,9,"['gospel', 'gospel r&b']"
Andre Anichanov,0.9045,0.1895,277720.0,0.1628,0.8759999999999999,0.113,-20.924,0.04045,84.09299999999998,0.125,41.5,5,1,4,[]
Andre Benjamin,0.0559,0.7559999999999999,257053.0,0.85,0.0008089999999999999,0.111,-5.885,0.0538,100.005,0.415,60.0,9,0,2,"['atl hip hop', 'dirty south rap', 'southern hip hop']"
Andre Detoxx,0.0187,0.779,439130.0,0.54,0.7759999999999999,0.0968,-14.770999999999999,0.0476,122.99600000000001,0.0559,1.0,11,1,2,['deep deep house']
Andre Ekyan,0.9840000000000001,0.698,153840.0,0.4370000000000001,0.9079999999999999,0.107,-7.818,0.042,144.88299999999995,0.963,33.0,8,1,2,[]
Andre Francis,0.8320000000000001,0.452,74027.0,0.996,4.870000000000001e-05,0.439,-10.854000000000001,0.915,99.40100000000001,0.0223,18.0,4,0,1,[]
Andre Kostelanetz,0.9161851851851852,0.28388888888888897,421794.07407407404,0.23113333333333336,0.7488518518518519,0.2122888888888889,-16.984925925925932,0.040448148148148136,105.64248148148148,0.27019259259259265,3.7777777777777777,5,1,27,['easy listening']
Andre Kostelanetz & His Orchestra,0.7213125000000002,0.3041041666666667,200750.85416666663,0.3343,0.5136312499999999,0.2332583333333333,-13.811791666666664,0.03646458333333332,114.9044375,0.4016499999999999,9.791666666666666,0,1,48,['easy listening']
